2016-05-23,91.910004,93.300003,91.440002,92.709999,84.387627,2055900
2016-05-24,92.959999,94.099998,92.209999,93.389999,85.006577,1102800
2016-05-25,93.000000,94.500000,92.669998,93.930000,85.498100,969400
2016-05-26,94.440002,94.940002,93.699997,93.849998,85.425255,887200
2016-05-27,93.930000,94.389999,93.400002,94.070000,85.625526,663300
2016-05-31,94.089996,94.489998,93.330002,94.330002,85.862183,929300
2016-06-01,93.650002,95.870003,93.570000,95.459999,86.890747,946800
2016-06-02,95.500000,96.610001,95.279999,96.610001,87.937531,872400
2016-06-03,96.019997,96.379997,95.010002,95.809998,87.209335,1647900
2016-06-06,96.269997,97.419998,95.559998,96.330002,87.682671,1331600
2016-06-07,86.250000,96.139999,86.250000,94.059998,85.616432,7916300
2016-06-08,94.139999,94.500000,92.599998,93.739998,85.325142,2104400
2016-06-09,92.959999,96.300003,92.500000,96.180000,87.546112,1969200
2016-06-10,95.110001,96.699997,94.959999,95.800003,87.200241,1914900
2016-06-13,95.160004,96.000000,93.779999,93.830002,85.407066,1420700
2016-06-14,93.379997,94.110001,90.790001,91.360001,83.158821,1620800
2016-06-15,91.989998,95.400002,91.910004,94.559998,86.071541,1960800
2016-06-16,94.040001,94.239998,92.949997,94.000000,85.561813,970500
2016-06-17,94.160004,96.000000,93.980003,95.650002,87.063698,1485800
2016-06-20,96.769997,97.809998,95.690002,96.199997,87.564323,1150100
2016-06-21,96.400002,98.500000,96.099998,97.169998,88.447250,1421900
2016-06-22,97.500000,97.650002,96.309998,96.410004,87.755478,987500
2016-06-23,97.510002,98.070000,96.580002,97.250000,88.520065,990000
2016-06-24,92.860001,93.879997,89.269997,89.599998,81.556786,2758100
2016-06-27,88.480003,88.480003,85.699997,87.379997,79.536072,2792000
2016-06-28,88.279999,89.120003,86.500000,87.889999,80.000298,1363000
2016-06-29,88.540001,89.519997,88.150002,88.730003,81.226990,1468800
2016-06-30,88.900002,89.629997,88.239998,89.620003,82.041733,1192200
2016-07-01,89.669998,91.739998,89.519997,90.080002,82.462822,1046200
2016-07-05,89.660004,89.830002,87.650002,88.519997,81.034744,1063900
2016-07-06,87.800003,90.209999,87.260002,90.160004,82.536079,1041500
2016-07-07,90.110001,92.199997,90.110001,91.760002,84.000771,1028900
2016-07-08,92.470001,93.800003,92.260002,93.250000,85.364761,831100
2016-07-11,94.050003,96.459999,93.570000,96.010002,87.891403,1487300
2016-07-12,96.370003,98.760002,96.339996,98.570000,90.234901,1665100
2016-07-13,98.989998,99.110001,97.919998,98.529999,90.198296,831900
2016-07-14,99.050003,99.720001,98.570000,98.919998,90.555321,635500
2016-07-15,99.419998,99.870003,98.750000,98.870003,90.509544,601900
2016-07-18,98.669998,99.980003,98.669998,99.160004,90.775032,889400
2016-07-19,99.000000,99.000000,98.120003,98.800003,90.445465,504900
2016-07-20,99.230003,100.290001,98.610001,100.040001,91.580620,474100
2016-07-21,100.209999,100.930000,98.930000,99.180000,90.793327,549600
2016-07-22,98.739998,99.120003,97.349998,98.889999,90.527847,530000
2016-07-25,98.919998,99.949997,98.290001,99.760002,91.324272,591700
2016-07-26,99.860001,101.169998,99.760002,100.949997,92.413651,761500
2016-07-27,100.580002,101.089996,98.260002,99.250000,90.857399,1143500
2016-07-28,99.070000,99.099998,96.129997,96.900002,88.706123,1063700
2016-07-29,96.779999,98.320000,96.519997,98.089996,89.795486,732200
2016-08-01,97.889999,98.540001,96.910004,97.680000,89.420174,745900
2016-08-02,97.620003,97.620003,93.300003,93.400002,85.502083,1186900
2016-08-03,90.309998,93.459999,90.309998,92.860001,85.007744,1699100
2016-08-04,93.209999,94.830002,92.959999,94.269997,86.298523,930700
2016-08-05,95.019997,96.540001,94.040001,96.050003,87.928017,728200
2016-08-08,96.320000,97.750000,95.290001,95.959999,87.845604,733700
2016-08-09,95.209999,95.620003,93.809998,95.070000,87.030884,1686400
2016-08-10,102.300003,105.699997,101.739998,103.139999,94.418480,3771900
2016-08-11,104.879997,109.699997,104.320000,108.699997,99.508316,3011300
2016-08-12,108.209999,109.120003,107.180000,108.190002,99.041458,1338500
2016-08-15,108.720001,109.660004,108.139999,109.169998,99.938568,1091500
2016-08-16,108.980003,109.260002,108.580002,108.809998,99.609024,629800
2016-08-17,108.570000,108.760002,107.320000,107.500000,98.409790,951800
2016-08-18,107.779999,108.620003,107.680000,108.610001,99.425934,577400
2016-08-19,108.339996,109.150002,108.260002,108.930000,99.718880,554600
2016-08-22,108.930000,108.930000,107.769997,108.040001,98.904129,547500
2016-08-23,108.949997,109.849998,108.220001,109.089996,99.865334,672400
2016-08-24,108.910004,108.910004,107.650002,107.870003,98.748505,591200
2016-08-25,107.680000,108.120003,106.559998,107.089996,98.034447,542600
2016-08-26,107.139999,108.300003,106.029999,106.419998,97.421112,460100
2016-08-29,106.290001,107.330002,105.769997,106.449997,97.448578,554800
2016-08-30,105.900002,105.900002,104.230003,104.500000,95.663475,584300
2016-08-31,104.389999,104.849998,102.589996,103.620003,94.857895,540300
2016-09-01,104.110001,104.300003,102.309998,103.529999,94.775497,589500
2016-09-02,103.500000,104.349998,102.680000,103.230003,94.500870,788800
2016-09-06,103.279999,103.860001,101.730003,102.559998,93.887505,518300
2016-09-07,102.860001,104.889999,102.070000,104.839996,95.974709,839400
2016-09-08,104.349998,104.790001,102.410004,102.879997,94.180458,687500
2016-09-09,102.559998,102.559998,100.519997,100.739998,92.221428,584500
2016-09-12,100.180000,101.970001,99.639999,101.800003,93.191788,806300
2016-09-13,100.930000,101.849998,99.779999,100.470001,91.974258,570100
2016-09-14,100.699997,100.699997,99.180000,99.769997,91.333443,444900
2016-09-15,99.169998,100.220001,98.680000,100.059998,91.598915,517500
2016-09-16,99.470001,100.250000,99.150002,100.070000,91.608078,752500
2016-09-19,100.370003,100.970001,99.529999,99.949997,91.498207,671300
2016-09-20,100.379997,100.720001,98.540001,98.769997,90.418007,649200
2016-09-21,98.779999,99.599998,97.989998,99.110001,90.729256,523700
2016-09-22,99.820000,100.330002,98.690002,98.970001,90.601089,668600
2016-09-23,98.870003,100.269997,98.870003,99.910004,91.461601,739800
2016-09-26,99.300003,99.949997,96.470001,96.769997,88.587128,717100
2016-09-27,96.839996,97.980003,96.279999,97.860001,89.584953,583900
2016-09-28,97.269997,98.489998,97.120003,97.940002,90.118622,453400
2016-09-29,98.279999,100.419998,98.279999,99.650002,91.692070,1306200
2016-09-30,100.360001,101.839996,100.019997,101.139999,93.063080,969400
2016-10-03,100.699997,101.959999,100.169998,100.930000,92.869843,644700
2016-10-04,100.680000,101.400002,100.000000,100.290001,92.280952,572900
2016-10-05,100.540001,101.370003,99.699997,99.750000,91.784081,608200
2016-10-06,100.330002,101.790001,100.010002,101.410004,93.311508,650900
2016-10-07,103.559998,104.599998,102.629997,103.010002,94.783752,1065800
2016-10-10,103.540001,104.790001,103.209999,103.629997,95.354218,438600
2016-10-11,103.830002,104.970001,102.110001,102.330002,94.158043,531800
2016-10-12,102.330002,102.680000,101.419998,101.709999,93.587563,553700
2016-10-13,101.050003,101.169998,98.040001,99.690002,91.728882,903000
2016-10-14,100.000000,100.879997,97.500000,97.519997,89.732162,1156500
2016-10-17,97.580002,97.879997,96.879997,97.190002,89.428543,731800
2016-10-18,97.570000,98.269997,97.260002,97.639999,89.842583,662700
2016-10-19,98.019997,99.379997,97.699997,98.980003,91.075584,650100
2016-10-20,98.730003,98.730003,97.099998,97.589996,89.796570,632400
2016-10-21,96.580002,96.779999,94.889999,96.629997,88.913246,642600
2016-10-24,97.129997,98.830002,97.129997,98.599998,90.725929,710200
2016-10-25,96.500000,98.940002,96.099998,97.820000,90.008217,843800
2016-10-26,97.339996,99.099998,97.269997,98.050003,90.219841,413800
2016-10-27,98.309998,98.800003,97.400002,97.830002,90.017403,411500
2016-10-28,98.529999,100.160004,98.050003,98.139999,90.302650,605500
2016-10-31,98.199997,98.500000,97.559998,98.099998,90.265839,560700
2016-11-01,98.540001,100.440002,97.339996,98.660004,90.781136,707600
2016-11-02,97.959999,99.309998,97.290001,97.760002,89.953003,452200
2016-11-03,98.139999,98.320000,97.349998,97.639999,89.842583,531300
2016-11-04,97.949997,100.129997,97.949997,98.589996,90.716698,625600
2016-11-07,100.089996,100.410004,99.260002,99.830002,91.857697,817400
2016-11-08,99.639999,100.000000,98.139999,98.910004,91.011162,752800
2016-11-09,97.080002,103.000000,96.099998,102.150002,93.992416,1619600
2016-11-10,103.269997,110.449997,103.099998,106.260002,97.774208,2007400
2016-11-11,106.839996,108.879997,103.720001,107.099998,98.547119,1251900
2016-11-14,107.150002,112.389999,106.930000,111.589996,102.678551,1683700
2016-11-15,111.589996,113.589996,110.480003,113.169998,104.132370,1574600
2016-11-16,111.709999,113.690002,111.709999,111.919998,102.982201,856200
2016-11-17,112.730003,113.669998,111.699997,113.570000,104.500443,858400
2016-11-18,112.889999,113.269997,110.150002,110.279999,101.473175,692800
2016-11-21,110.290001,111.739998,110.139999,110.570000,101.740021,494200
2016-11-22,111.330002,113.750000,110.489998,113.680000,104.601654,486200
2016-11-23,112.820000,114.000000,111.709999,112.519997,103.534286,560500
2016-11-25,112.540001,113.059998,111.959999,112.169998,103.212242,115000
2016-11-28,111.629997,112.129997,109.870003,110.910004,102.052864,593300
2016-11-29,110.480003,110.870003,108.089996,108.610001,99.936531,1033600
2016-11-30,107.980003,108.870003,104.379997,104.610001,96.255966,1582900
2016-12-01,105.050003,106.510002,104.139999,104.370003,96.035156,905700
2016-12-02,105.180000,107.250000,104.160004,105.720001,97.277321,726700
2016-12-05,106.639999,108.739998,105.940002,108.190002,99.550079,522800
2016-12-06,108.089996,108.279999,106.949997,107.419998,98.841576,558700
2016-12-07,106.980003,109.320000,106.900002,108.959999,100.258568,631500
2016-12-08,109.400002,110.419998,108.230003,108.879997,100.184975,603200
2016-12-09,108.830002,109.739998,108.440002,109.000000,100.295380,488100
2016-12-12,108.379997,108.910004,103.239998,103.769997,95.483055,1044400
2016-12-13,104.110001,104.900002,103.540001,103.760002,95.473846,882000
2016-12-14,103.190002,103.860001,101.169998,101.750000,93.624367,1167700
2016-12-15,101.599998,101.669998,95.669998,96.930000,89.189285,2449700
2016-12-16,97.070000,97.099998,93.459999,94.750000,87.183380,1806900
2016-12-19,94.349998,95.339996,93.000000,93.239998,85.793953,1128000
2016-12-20,93.320000,94.059998,92.540001,92.919998,85.499519,1029500
2016-12-21,92.690002,93.309998,92.269997,92.809998,85.398300,568300
2016-12-22,92.750000,92.879997,90.010002,90.730003,83.484436,1144900
2016-12-23,91.000000,92.339996,89.239998,89.449997,82.306625,985600
2016-12-27,89.970001,91.120003,89.620003,90.099998,82.904732,954300
2016-12-28,89.900002,90.389999,89.309998,89.980003,83.256325,746500
2016-12-29,89.900002,91.070000,89.900002,90.739998,83.959526,963300
2016-12-30,90.750000,91.470001,90.070000,90.320000,83.570938,932400
2017-01-03,91.269997,93.050003,90.559998,90.629997,83.857750,1434300
2017-01-04,91.000000,92.489998,90.150002,90.620003,83.848503,1528600
2017-01-05,88.620003,89.120003,87.070000,89.050003,82.395813,2110500
2017-01-06,89.269997,89.449997,87.550003,88.580002,81.960953,1699700
2017-01-09,88.940002,88.940002,87.220001,87.250000,80.730324,975600
2017-01-10,87.910004,88.839996,87.510002,87.940002,81.368774,1723000
2017-01-11,87.750000,88.290001,85.949997,86.639999,80.165901,1111400
2017-01-12,86.080002,86.910004,85.900002,86.389999,79.934578,877700
2017-01-13,86.750000,87.360001,85.790001,86.320000,79.869812,806200
2017-01-17,87.000000,90.129997,86.830002,89.580002,82.886208,2393600
2017-01-18,89.570000,89.610001,87.760002,89.290001,82.617889,1400800
2017-01-19,89.379997,90.309998,87.669998,88.199997,81.609329,973200
2017-01-20,88.379997,89.459999,87.709999,88.900002,82.257034,926300
2017-01-23,88.459999,89.400002,87.489998,89.290001,82.617889,800500
2017-01-24,89.769997,90.500000,89.430000,90.110001,83.376602,638000
2017-01-25,90.669998,92.099998,90.570000,91.150002,84.338898,1375400
2017-01-26,90.769997,91.250000,89.489998,90.010002,83.284096,860300
2017-01-27,90.459999,90.629997,87.809998,87.970001,81.396530,1088400
2017-01-30,87.699997,88.830002,87.279999,88.440002,81.831413,939000
2017-01-31,86.760002,88.660004,85.910004,88.430000,81.822151,2011000
2017-02-01,88.120003,88.470001,86.529999,87.370003,80.841354,2174100
2017-02-02,80.510002,81.000000,76.180000,76.610001,70.885384,17508100
2017-02-03,75.959999,77.620003,75.900002,76.169998,70.478256,6439900
2017-02-06,76.180000,77.230003,75.620003,76.529999,70.811371,5378300
2017-02-07,77.010002,77.139999,75.919998,75.980003,70.302460,2082300
2017-02-08,76.279999,77.669998,75.800003,77.500000,71.708878,3074500
2017-02-09,77.500000,78.290001,77.500000,77.980003,72.153015,1604300
2017-02-10,78.500000,80.129997,78.400002,79.610001,73.661209,2330100
2017-02-13,80.040001,80.160004,79.279999,79.339996,73.411385,1649000
2017-02-14,78.970001,80.250000,78.910004,79.489998,73.550179,1849000
2017-02-15,79.680000,79.989998,78.739998,79.169998,73.254082,1761500
2017-02-16,79.250000,79.900002,78.360001,78.470001,72.606392,2069500
2017-02-17,78.059998,79.089996,78.059998,78.389999,72.532379,1802200
2017-02-21,78.809998,79.220001,78.080002,78.190002,72.347321,2495500
2017-02-22,77.820000,78.169998,76.750000,78.110001,72.273293,2068600
2017-02-23,78.690002,79.349998,78.110001,78.650002,72.772942,1476600
2017-02-24,78.620003,79.930000,78.370003,79.209999,73.291100,1075100
2017-02-27,79.080002,79.989998,78.769997,79.790001,73.827751,1019900
2017-02-28,79.779999,79.830002,78.900002,79.330002,73.402145,1821300
2017-03-01,80.059998,80.599998,78.919998,80.570000,74.549469,1550900
2017-03-02,80.150002,81.080002,79.849998,80.709999,74.679016,1757300
2017-03-03,80.650002,81.190002,79.250000,79.790001,73.827751,1220500
2017-03-06,79.790001,80.029999,79.000000,79.730003,73.772240,1130600
2017-03-07,79.300003,79.580002,78.370003,79.139999,73.226326,1437300
2017-03-08,79.330002,80.690002,79.120003,80.430000,74.419937,1321800
2017-03-09,80.260002,80.370003,79.410004,79.680000,73.725975,978700
2017-03-10,79.809998,80.699997,79.570000,80.300003,74.299652,778200
2017-03-13,80.430000,80.680000,78.870003,79.589996,73.642708,1052700
2017-03-14,79.690002,80.339996,79.220001,80.029999,74.049843,702400
2017-03-15,79.989998,81.570000,79.989998,81.250000,75.178673,1041100
2017-03-16,80.959999,81.650002,80.629997,81.040001,74.984360,610200
2017-03-17,81.250000,81.339996,79.959999,80.699997,74.669762,1586400
2017-03-20,80.709999,80.709999,79.209999,79.459999,73.522415,1021800
2017-03-21,79.760002,79.870003,77.470001,78.230003,72.384338,1440100
2017-03-22,77.919998,78.379997,77.389999,78.209999,72.365829,907200
2017-03-23,79.570000,79.959999,78.720001,79.220001,73.300354,1027100
2017-03-24,79.169998,80.180000,78.919998,79.739998,73.781502,1069400
2017-03-27,78.930000,80.519997,78.790001,80.419998,74.410683,877800
2017-03-28,80.410004,81.919998,80.169998,81.650002,75.548782,846300
2017-03-29,80.879997,83.260002,80.879997,82.970001,77.243156,1278100
2017-03-30,82.750000,83.580002,81.690002,81.900002,76.247017,1071700
2017-03-31,82.019997,82.279999,81.269997,81.620003,75.986336,990700
2017-04-03,81.830002,82.080002,80.970001,81.370003,75.753601,1475000
2017-04-04,81.000000,81.370003,76.690002,77.739998,72.374153,2182900
2017-04-05,77.930000,80.410004,77.870003,79.519997,74.031296,2002500
2017-04-06,79.849998,82.309998,79.849998,80.709999,75.139153,1536900
2017-04-07,80.459999,80.500000,79.129997,79.279999,73.807861,1421500
2017-04-10,79.500000,81.760002,79.500000,80.529999,74.971565,1126700
2017-04-11,80.620003,80.949997,79.199997,80.330002,74.785378,638600
2017-04-12,80.349998,80.690002,79.860001,80.180000,74.645737,732600
2017-04-13,80.419998,80.500000,78.959999,79.150002,73.686836,660200
2017-04-17,79.209999,80.050003,78.900002,80.000000,74.478149,505100
2017-04-18,79.519997,79.980003,79.360001,79.529999,74.040581,432300
2017-04-19,79.849998,80.500000,79.260002,80.000000,74.478149,1390100
2017-04-20,79.300003,80.320000,79.099998,79.720001,74.217476,1329300
2017-04-21,79.669998,79.669998,78.290001,78.919998,73.472694,1363400
2017-04-24,79.800003,80.099998,79.260002,79.610001,74.115082,1442200
2017-04-25,79.750000,80.599998,79.379997,80.570000,75.008804,891000
2017-04-26,80.800003,81.870003,80.610001,81.180000,75.576698,868800
2017-04-27,81.500000,82.570000,80.750000,82.419998,76.731125,996000
2017-04-28,82.260002,82.260002,80.459999,80.720001,75.148460,688400
2017-05-01,80.910004,80.910004,79.279999,79.309998,73.835777,608800
2017-05-02,79.589996,80.989998,79.410004,80.809998,75.232246,936000
2017-05-03,80.690002,80.930000,79.190002,79.870003,74.357124,1654200
2017-05-04,80.000000,80.699997,79.440002,80.339996,74.794685,1600000
2017-05-05,80.500000,82.690002,80.500000,82.110001,76.442520,1465300
2017-05-08,82.519997,84.000000,81.949997,82.099998,76.433212,935800
2017-05-09,82.239998,84.470001,82.169998,84.050003,78.248611,1697500
2017-05-10,83.879997,84.430000,82.970001,83.070000,77.336250,1184700
2017-05-11,82.389999,82.389999,78.599998,79.230003,73.761299,2055100
2017-05-12,78.940002,79.029999,76.239998,76.400002,71.126633,2792400
2017-05-15,76.019997,77.610001,76.000000,76.550003,71.266296,1878800
2017-05-16,76.570000,76.570000,73.820000,73.940002,68.836433,2826600
2017-05-17,73.940002,73.940002,71.510002,72.750000,67.728577,4010500
2017-05-18,75.000000,75.489998,70.470001,71.379997,66.453140,4456200
2017-05-19,71.239998,71.669998,68.230003,69.290001,64.507385,4195600
2017-05-22,69.389999,70.190002,68.070000,68.239998,63.529854,2602400
2017-05-23,68.480003,68.480003,67.559998,67.699997,63.027145,1792600
2017-05-24,67.639999,67.709999,66.260002,66.680000,62.077545,1960200
2017-05-25,67.269997,67.690002,66.449997,66.519997,61.928577,1890600
2017-05-26,66.620003,66.790001,66.059998,66.110001,61.546875,1452300
2017-05-30,66.330002,67.580002,66.059998,67.339996,62.691986,2296000
2017-05-31,67.239998,67.849998,66.529999,67.800003,63.120243,2065600
2017-06-01,68.160004,69.709999,67.970001,69.500000,64.702888,2147000
2017-06-02,69.699997,69.919998,68.720001,69.169998,64.395683,2260700
2017-06-05,69.139999,69.720001,68.750000,69.160004,64.386368,2651500
2017-06-06,68.660004,69.459999,68.370003,69.019997,64.256020,2285600
2017-06-07,69.160004,69.580002,68.589996,69.129997,64.358444,2261700
2017-06-08,69.129997,70.419998,68.870003,69.199997,64.423599,2186400
2017-06-09,68.989998,70.279999,68.500000,70.150002,65.308037,1413000
2017-06-12,70.000000,72.000000,69.699997,69.699997,64.889084,2212600
2017-06-13,69.620003,70.320000,68.779999,70.029999,65.196320,1551100
2017-06-14,70.570000,70.730003,69.559998,70.589996,65.717667,1306600
2017-06-15,70.139999,72.449997,69.980003,71.570000,66.630020,2158400
2017-06-16,71.510002,72.120003,71.059998,72.080002,67.104813,2435300
2017-06-19,72.019997,72.110001,71.269997,71.430000,66.499687,1772500
2017-06-20,71.570000,71.800003,70.449997,70.660004,65.782837,1340300
2017-06-21,70.660004,71.169998,70.279999,70.910004,66.015579,1900900
2017-06-22,71.080002,73.959999,70.900002,71.430000,66.499687,1601100
2017-06-23,71.269997,72.839996,70.779999,72.730003,67.709953,1117200
2017-06-26,72.800003,73.370003,72.190002,72.889999,67.858910,714000
2017-06-27,72.889999,73.260002,72.360001,72.879997,67.849602,1404100
2017-06-28,72.809998,73.660004,72.720001,72.849998,68.290169,799900
2017-06-29,73.059998,73.839996,72.559998,73.309998,68.721375,872900
2017-06-30,73.720001,74.290001,73.000000,73.800003,69.180725,2321800
2017-07-03,73.949997,75.129997,73.809998,74.849998,70.165001,417400
2017-07-05,74.730003,74.839996,72.430000,73.099998,68.524536,1293600
2017-07-06,72.879997,73.099998,70.360001,70.529999,66.115387,1871200
2017-07-07,70.849998,72.860001,70.769997,72.300003,67.774605,1359300
2017-07-10,72.150002,72.529999,71.120003,72.419998,67.887093,1480700
2017-07-11,72.599998,72.730003,71.559998,71.750000,67.259033,1376500
2017-07-12,72.080002,72.510002,71.220001,71.250000,66.790321,778700
2017-07-13,71.620003,72.349998,71.300003,71.879997,67.380898,955400
2017-07-14,71.349998,71.879997,70.570000,71.370003,66.902817,1237400
2017-07-17,71.500000,73.989998,71.500000,72.820000,68.262062,995000
2017-07-18,72.739998,72.959999,71.699997,72.139999,67.624641,1050900
2017-07-19,72.209999,73.309998,72.080002,72.970001,68.402672,872600
2017-07-20,73.209999,74.010002,72.889999,73.760002,69.143242,781800
2017-07-21,73.709999,75.019997,73.139999,74.879997,70.193123,1208700
2017-07-24,74.339996,74.440002,72.690002,73.040001,68.468300,896300
2017-07-25,73.199997,75.769997,73.199997,74.980003,70.286865,1147100
2017-07-26,75.059998,75.330002,74.209999,74.660004,69.986885,1248500
2017-07-27,74.500000,75.709999,73.750000,75.610001,70.877434,943400
2017-07-28,75.610001,75.970001,74.690002,75.239998,70.530586,1480600
2017-07-31,75.580002,76.239998,74.519997,75.650002,70.914925,941600
2017-08-01,75.430000,75.860001,74.220001,75.730003,70.989914,793600
2017-08-02,75.599998,76.099998,75.199997,75.510002,70.783699,638200
2017-08-03,75.599998,76.449997,75.120003,76.050003,71.289894,835300
2017-08-04,76.050003,77.349998,76.019997,77.290001,72.452278,1030600
2017-08-07,77.370003,79.379997,76.860001,78.150002,73.258446,2501200
2017-08-08,86.309998,88.750000,84.250000,88.529999,82.988739,4960300
2017-08-09,88.000000,90.449997,86.830002,87.050003,81.601372,3450500
2017-08-10,86.690002,87.239998,83.320000,83.839996,78.592300,2150500
2017-08-11,83.540001,85.709999,82.309998,83.779999,78.536049,1573400
2017-08-14,84.500000,85.180000,83.940002,84.870003,79.557831,1054400
2017-08-15,84.400002,85.379997,83.300003,84.959999,79.642197,1152400
2017-08-16,85.220001,86.989998,85.220001,86.150002,80.757713,1182300
2017-08-17,85.900002,86.949997,85.279999,85.500000,80.148392,1188800
2017-08-18,85.239998,85.290001,83.830002,84.320000,79.042252,1231500
2017-08-21,84.599998,85.610001,84.139999,84.900002,79.585945,957700
2017-08-22,85.360001,85.529999,84.470001,85.320000,79.979660,948500
2017-08-23,85.230003,85.709999,84.510002,84.589996,79.295349,832600
2017-08-24,85.400002,86.940002,84.750000,85.949997,80.570236,1656400
2017-08-25,86.110001,87.870003,85.849998,87.199997,81.741982,1178700
2017-08-28,87.080002,87.629997,86.430000,87.230003,81.770103,847200
2017-08-29,86.419998,86.989998,86.029999,86.830002,81.395142,548900
2017-08-30,86.570000,87.370003,85.820000,86.949997,81.507629,1121000
2017-08-31,87.269997,87.949997,86.930000,87.889999,82.388802,1087900
2017-09-01,87.959999,89.419998,87.709999,89.320000,83.729294,1188700
2017-09-05,89.769997,90.389999,88.290001,89.500000,83.898018,1293900
2017-09-06,89.720001,90.730003,89.220001,90.550003,84.882317,1693000
2017-09-07,90.669998,90.970001,88.500000,88.739998,83.185593,1480700
2017-09-08,90.449997,91.410004,89.250000,90.790001,85.107285,1683300
2017-09-11,90.830002,92.160004,90.400002,92.150002,86.382156,1030000
2017-09-12,92.349998,92.550003,90.809998,91.400002,85.679108,952700
2017-09-13,91.419998,91.629997,89.879997,90.629997,84.957306,1124200
2017-09-14,90.489998,91.120003,89.400002,90.820000,85.135414,1094500
2017-09-15,90.379997,91.260002,90.000000,90.870003,85.182297,1070400
2017-09-18,91.120003,91.389999,89.900002,90.160004,84.516716,835400
2017-09-19,90.529999,91.279999,90.059998,91.029999,85.332245,1070700
2017-09-20,90.459999,90.620003,88.419998,89.110001,83.532433,1031200
2017-09-21,89.040001,89.449997,88.010002,88.480003,82.941872,1074700
2017-09-22,88.400002,89.050003,88.000000,88.419998,82.885620,657300
2017-09-25,88.400002,90.050003,88.180000,88.500000,82.960617,1272800
2017-09-26,89.059998,89.500000,88.120003,88.730003,83.176224,1080600
2017-09-27,88.750000,89.320000,87.540001,89.199997,83.616806,1252900
2017-09-28,88.070000,89.529999,87.849998,88.860001,83.767632,1353100
2017-09-29,88.949997,89.599998,88.129997,88.290001,83.230309,985200
2017-10-02,88.379997,89.059998,87.830002,88.980003,83.880753,738900
2017-10-03,89.470001,89.660004,88.500000,88.540001,83.465981,662200
2017-10-04,89.139999,89.849998,88.830002,89.480003,84.352112,1368800
2017-10-05,89.580002,89.709999,88.989998,89.430000,84.304962,815000
2017-10-06,89.150002,89.349998,88.019997,88.250000,83.192604,1291800
2017-10-09,88.559998,88.589996,86.580002,86.949997,81.967094,741900
2017-10-10,85.779999,87.540001,85.779999,87.220001,82.221626,1261200
2017-10-11,86.669998,86.900002,84.510002,85.199997,80.317383,1605100
2017-10-12,85.059998,85.419998,83.260002,85.260002,80.373947,1239000
2017-10-13,85.129997,86.250000,84.809998,85.040001,80.166550,1258000
2017-10-16,84.910004,86.510002,84.690002,86.050003,81.118690,1326300
2017-10-17,85.879997,86.860001,85.809998,86.010002,81.080963,886500
2017-10-18,86.339996,87.040001,85.209999,85.330002,80.439934,959000
2017-10-19,85.139999,86.769997,85.120003,86.379997,81.429749,732900
2017-10-20,87.160004,90.580002,86.980003,90.370003,85.191101,1840700
2017-10-23,89.199997,92.160004,89.199997,89.559998,84.427521,2003000
2017-10-24,89.480003,90.930000,89.480003,90.669998,85.473900,1450200
2017-10-25,90.800003,92.400002,90.199997,91.849998,86.586288,1511300
